semi_major_axis,eccentricity,inclination,relative_distance,relative_velocity,collision_risk,risk_index
40920.25428564183,0.019755590567847828,72.89218082754813,30.641326080633224,1.6096520898072548,0,0.052361179396920095
34017.21522931957,0.08051743973603769,41.41859563409538,22.432362614257716,11.721257232432428,0,0.520196547210527
39852.21242552871,0.018577695469870783,81.3390535259196,1.315911795122111,9.014625191141924,2,6.366657317353927
38266.37094018153,0.008496628988946642,36.886290580651504,33.15134640024245,6.956287631725437,0,0.20920318678207614
27725.449247793524,0.04362460263571574,47.24406758191208,9.573271363174852,11.417126217470841,0,1.1802756057205905
39226.53534332065,0.06583074395060619,42.941679065611496,20.43059224351106,14.521541942182852,0,0.7073123741363359
9641.483822843142,0.04377168249335414,40.28614853989725,2.263027627865272,4.2088869562776745,0,1.7811416619279765
13457.391615879655,0.027675413195130862,69.76716923645152,16.662680789151633,3.0110631110096744,0,0.17962897157585647
8105.568756324101,0.055817118389044074,47.40920165425428,4.044214582622791,13.780344433117758,2,3.325200507449702
18049.22674209588,0.034700233541219996,28.504540982269447,8.653971176798864,10.365343084402252,0,1.1840732480218916
20298.04378397661,0.0932867690126633,23.23423508926305,0.25510000682962813,7.131804301867524,2,20.083931750779325
16132.890627973306,0.09226451396035722,3.3972585270690048,2.466233927775314,9.025633983699963,2,3.5170737499851965
35920.18157489349,0.05023718199720955,52.48756456947414,1.4489932968741206,11.438594672467417,2,7.384534649407832
19164.74309762242,0.03278839940182585,20.696527386093077,4.111504316832088,11.82244658188004,2,2.8071790249933635
16473.175093902017,0.07371324139566392,13.332052981474478,1.5807092383028893,13.878518531465504,2,8.257536886915346
25765.71095211782,0.003671294348306664,58.84469674449099,17.66045125953963,6.975799044538717,0,0.39277149789715066
11502.809986604074,0.04747690060436513,61.30883320393939,0.44204858202713365,5.10775274027153,2,9.42305341187268
34977.99281676841,0.03363233942703336,67.69394030318993,14.424833749077077,9.955299735057787,0,0.6853985324059463
9146.547850631865,0.09205358851025547,45.32192067047323,2.2746943159979693,6.820190589913425,2,2.872028851868131
41534.48624931836,0.0012003027272682544,80.46491446834979,43.55042994125058,9.324378355285692,0,0.21361481130507623
33914.68931003134,0.05528148757183491,84.2708478058405,40.56701583744578,6.879801178383302,0,0.16917398625665694
13554.40669446312,0.07406635810666261,72.66338458132405,3.8331243745575487,3.141941013494443,1,0.7988410012708766
6696.035157887885,0.048501798752404124,57.20341338073685,14.295149276281268,7.571974523225418,0,0.5260087532195084
35448.88071014661,0.008540303016272167,27.33488582320698,0.426074208674458,10.672849507174458,2,20.287726201340856
31593.435706590408,0.09724613900279022,88.4650429458199,40.27714106684316,12.189973307347097,0,0.3019028337634643
32379.75446545505,0.0518010431376098,24.67225504727445,11.103182713248312,7.906567875151656,1,0.7057430087078516
33880.09730735107,0.06141862443190114,18.239122979138795,0.6627763919163173,3.313330462945613,2,4.343776889347032
9128.585136560208,0.023660978270750734,39.79387024079245,6.289657564443089,6.805627935092042,1,1.0651005733020389
19225.53336332168,0.04834980851068038,5.115651364114962,1.1994444180456167,12.008115003783775,2,9.240960857598013
10613.351613142106,0.04291494919583219,88.06450182046117,7.487024384309709,6.78002978863902,0,0.8936349015380011
37140.17161858357,0.007489584200198374,52.959020077478236,16.626591657847804,10.751431110459112,0,0.6427747702811135
28627.083502378307,0.010616035354746723,50.12568824977577,9.520058599955897,8.100991543493258,0,0.8420937834547492
18246.879882269044,0.08374725196187746,59.02166519097479,7.260861030892811,4.3771237515315535,0,0.5946483343675686
8756.321435153839,0.023981995220659025,44.7321282999486,1.9031389081660153,12.14610711232304,2,6.063537113081926
17539.87242090601,0.019495827149863056,2.8857165385087424,4.2143519821702995,2.1789883569896187,1,0.5050557687445558
18044.00793194952,0.05049114512501393,55.10801599563571,1.5827960539654264,8.348463958572108,2,4.961066992580212
32401.019331001273,0.0768747131362513,64.45564892607875,24.714788047191547,3.924474479407669,0,0.15815063469187388
29133.290233110067,0.006194651857898793,37.507415456164786,2.1795460241866493,1.9389187995792592,1,0.8505723416008117
37996.05236145959,0.057680791963825584,68.15660148640737,13.57185794690027,8.041075119165484,0,0.5881479423203475
23263.6298432492,0.011921044284057337,20.430116940457854,6.2951434475945325,7.99387018308893,1,1.2499907544835047
10745.59573080971,0.003646105082561846,19.914893195956562,3.8423321847040097,10.896612623460092,2,2.764001639876577
31820.18994641632,0.00527439521622174,14.527528891881655,15.302636694059311,11.426509702726669,0,0.7418541337882619
33507.86922589986,0.08341641082084414,33.479528381024565,9.159753180801795,11.189080841700555,0,1.2083562729186808
26425.340513717118,0.011797248362806156,76.23108318501752,7.666021479523667,6.733822260834571,1,0.8670877718519514
33869.33488838692,0.004515136441229195,74.51208559341579,13.478678029371235,9.843657021171875,0,0.7249348574198198
24029.74367093587,0.04378998871429123,34.45417871671534,10.13749790130411,9.077233397015444,0,0.8866652266526116
25057.01544306079,0.08439934719420249,53.02068623822129,5.424972201665474,6.901864585636874,0,1.2492125450977551
21677.70615172851,0.026240837648930194,64.87346848274241,12.282740815762878,9.360977718603905,0,0.7559697693654095
7402.378999415379,0.04217126175259164,21.70860971652207,16.607164691139296,14.261470273887676,0,0.8536140355072513
10330.145658262309,0.003992253256375123,15.132697730527237,0.4058383572682274,3.700512411539283,1,7.315602619627039
7615.7360918790655,0.04490785141348759,87.48863938910799,9.406788912438191,13.680809340997369,1,1.4390568116115532
29092.569599864204,0.05776130806371337,55.58015818886567,0.8912076745897741,1.7483771957647771,1,1.7638858541812328
17659.637328209596,0.05709070537521448,88.32741496502975,3.094396330938871,5.317448980623249,1,1.6646177962082704
24554.259536346948,0.033242669217436516,30.398038841900618,12.332061522213968,5.034033480561395,0,0.4049234691741541
38718.6098243763,0.031553318066313556,63.27285299767183,30.169894337561814,9.76911151033268,0,0.32273358477535946
15349.874134785061,0.010662361893659789,20.034327288711395,32.1588279037942,2.8371493248820645,0,0.08794954774374696
21068.593767764854,0.03667983206462684,23.508015414652164,1.087657357425349,13.352866565756553,2,11.243029382399845
33322.06541827823,0.009949466887296466,46.07119091426616,8.147781148426837,12.599719718510578,1,1.527649617729469
14622.334874952598,0.07665959447120517,28.76563129572641,13.120269061165382,10.128921475593888,0,0.7661660612753831
9232.786798922152,0.09662742977481859,15.085940745652602,2.3861652938379017,7.417793645090768,2,2.983628507515643
16786.176578438764,0.09700744566667069,23.65926317903934,21.750160177060167,14.061384589989098,0,0.6435369112191556
12223.355697517156,0.08650710993753939,3.217355501927818,20.452458529386703,12.630451766087782,0,0.6145470016654344
39504.266658161345,0.060079214933961914,63.3981259329738,35.048491499482054,7.990412073137429,0,0.22733300156722727
35188.27347453681,0.070086569724388,44.290499137727544,0.12783334932993398,10.826226962360357,2,47.51818376985054
28985.833356120034,0.02852058026804141,8.481875976407306,3.663290998480504,8.937019330515584,2,2.3747882728505623
37436.850951663975,0.06307704201726207,15.452459381564209,26.333153106199585,9.231191337435703,0,0.3492277784775754
35030.35872991856,0.04556495494398775,9.228108430137961,16.656328513797234,5.633664972124597,0,0.33621117940519085
13123.237090454273,0.048201733977693256,55.13335274482888,33.72001244887408,7.469184464748555,0,0.22085102647551552
38185.844446394214,0.0757776560375158,8.47893272512444,0.8831929247494237,2.093700031056419,2,2.1294905387872056
25646.6495880056,0.028191835559725167,67.88540997316944,13.630939589056052,6.002881683304295,0,0.4371792363057778
35164.12550832422,0.03180396116945199,1.8459827388352057,12.626328856738002,10.741599215070128,0,0.8440453909363617
38311.24114728401,0.09246417911286367,22.44382091963029,0.5448944854366808,14.345024427086608,2,22.24398680874606
17789.123361501166,0.0056224294850972245,80.16000083027164,10.808456361679703,14.482897578682284,0,1.3276761714479814
10406.843320732525,0.04856342984133404,64.66781863100215,14.105689869793618,8.780120167748484,0,0.6180706638132487
14591.698270238929,0.09128008004078618,6.567149963311895,3.1847822768788383,9.49271152533415,2,2.8899058522545404
21662.326496232097,0.061036300781815704,73.90134940366617,4.78923376564214,3.600096597013545,1,0.7363314518345018
35539.52419024851,0.054640707421213214,44.37316093861843,15.339248461908147,10.73431351330943,0,0.695261400824867
37055.93570560019,0.024974417922935522,76.21047244519463,9.47516461022049,1.9892230974414074,0,0.20774818798604455
6746.8006338572695,0.03432754890644483,54.06657970053541,29.280366090976717,4.985599601192224,0,0.169691541138536
24631.529241503584,0.0852048415804693,61.36497288295728,6.28696061304549,10.35708686199619,1,1.6215986741552222
21318.090611781656,0.05592181317684582,89.41514043561374,4.652180574092143,5.34434184160885,1,1.1246083262797382
14384.827271710925,0.05147421937567799,20.910199133161637,62.86211203380721,1.6978562376023605,0,0.026966316452197547
10755.22054034574,0.009957971354002892,56.155101728524954,36.309683716503585,12.646185730913492,0,0.3473302824979305
18485.338584828794,0.0016028156455123123,41.42892510516585,0.4413200855848893,5.344620099883882,2,9.87330831093971
39973.29448889443,0.09636851886870491,3.5506757630422294,22.092733366357233,1.883473148021498,0,0.0848689125818419
17973.704086736812,0.037698616728684166,1.302357735257853,1.753650560754633,2.0470343030401126,1,1.104325888805467
24917.067071889498,0.06032130620995044,10.73057200360728,0.4180496966936597,4.524623183042551,2,8.733955857748747
31457.173040778813,0.0079715073187285,58.41825664846933,4.7967892887800945,3.4922232611013673,0,0.7131659246811011
19408.850884464937,0.06831142857230466,51.0446779122053,4.70722634966419,11.840201648922111,2,2.4630006552009376
40998.26393659411,0.0932566708705961,49.80866050473547,25.665313773700085,5.503576653338482,0,0.21360409974732197
40666.87897044495,0.05756652529974197,2.8671086275434075,18.60266782647711,12.265740990557655,0,0.655828414660352
15438.271501800427,0.012611532237541058,42.237269672400636,59.9387565099997,3.433843969524139,0,0.05719378896450359
24152.321959179684,0.058172152747347675,83.21605360582757,18.646573637290327,7.900308513617173,0,0.42142679864986254
17181.179998495325,0.07663472131046524,35.7832682379582,8.12586033934163,10.632519869743803,1,1.2925723791944168
16611.8375504001,0.04064165365740187,56.24302228096107,18.006070710330174,10.127871954121968,0,0.5593633271488135
7809.486631085914,0.08798377479414679,70.18368080608292,112.83323214169357,9.415811739023763,0,0.08337503107331647
28139.533856286336,0.06486829533573645,70.55327512276989,18.575455889087536,13.947502427036378,0,0.7468359814009251
24345.105324624583,0.08992489182892026,46.73520741557442,21.512199905092697,4.199352067894421,0,0.19430470226702307
8327.495669374623,0.062350531124733724,77.21567508621027,41.7978845165066,7.912068862469475,0,0.18884172682638284
16391.949480399708,0.013128797200482423,35.224028402737225,1.8096719334533795,13.375895701013722,2,7.004289829418632
38743.438951816206,0.030969171110518914,79.98238933063185,18.30073471790016,2.0905127183321985,0,0.1136102851533725
15004.44711867752,0.020179494825245694,21.620444975599078,28.537612871512668,1.7824357555430534,0,0.06224107307896935
11643.76795923842,0.09088264977168624,25.219476629151394,46.31067568716056,4.2662320258160795,0,0.09192350601773991
23875.57298985349,0.07604000672874828,4.780856177910099,3.5542505376209945,9.86229707353226,1,2.698856296797004
41490.59112092633,0.0676398368910006,71.60236528880546,10.515543493665817,4.638314770297296,0,0.43693615621893783
15092.962138658264,0.03009663196316217,37.5349712609435,17.11754530529869,3.6633583733231854,0,0.21276891150074617
30360.811932908688,0.018404477205021353,20.620495252025915,4.264670983425156,7.4232324150160895,1,1.7007541789990186
33537.49634416947,0.07564510879889119,20.861124985492168,13.762103839499005,9.590372962771761,0,0.6918410851493355
14936.13281173019,0.04741579458790797,81.12599471063099,4.467577774637395,4.479807898234366,1,0.9807841528412735
32351.680375721015,0.022578955215062913,75.05249404149332,6.084759841779041,5.209676614132389,1,0.8423409715831149
19556.30121153349,0.061662197816527514,49.8177796821465,8.73801205992627,9.589830267361194,0,1.0850664382824113
28946.85698607207,0.004033385213845198,55.449972037414895,11.299513096761407,14.240337907852338,0,1.2492058026494137
28990.304732011762,0.03261702541282535,42.68930134952619,8.950270563342002,10.446384184133235,0,1.1542620865332107
25520.001284653925,0.04685569945911347,35.249988859092795,10.194449855651568,11.96065801018384,1,1.1618549973913892
9705.286836931495,0.014795833410940585,82.39291930964983,5.31991366530026,6.135341326576563,1,1.1319998260962463
36153.23859341795,0.09846544775908396,11.305143316827186,2.5968317181997107,4.811561031382525,1,1.7841532339268529
17887.69230649662,0.020909736458961426,37.66021107446051,0.7276152039742309,7.359748404836715,1,8.892717738261696
13121.407119194824,0.013035313004326555,31.010571718908782,3.27194318386123,12.299859601963432,2,3.647706657939235
7947.517525194119,0.02035348738868964,44.83356482260335,13.082085399186765,7.3881949850677815,0,0.5604723957806841
27476.699483182583,0.07690611331597243,41.186868709065756,23.134783278678565,12.854155723058055,0,0.5532289915892475
30553.534845401027,0.042550565927184286,46.700057848597325,2.781352195766758,14.84280772973178,2,5.151334068614945
7088.867926938893,0.0565415939752538,12.592707950429467,1.723679080452372,2.0083733202247087,0,1.1012756256032297
24679.303569624473,0.0021009156986360744,46.182735136194935,20.75189736621716,1.6357421851718517,0,0.0784457239762733
14540.600019526797,0.003443130857331456,21.81769324984898,5.461069096403277,3.0942558407870653,1,0.5564138454579411
29403.63405953547,0.04458255498270162,16.589821408937212,45.3926987817437,6.381175460280847,0,0.1402681228232963
12690.008229677196,0.08166552432016236,5.83507969075721,18.793138080075526,2.8345909280360537,0,0.15003282758121472
31028.28970263754,0.08852388787075653,68.63873028805268,5.934712942446436,13.189302686662584,2,2.1855725056767525
20229.104793669077,0.008670656759564022,38.4697728770904,5.12769748567333,1.3240475143788932,0,0.25327546553860225
39753.91460015407,0.05383631021010228,56.39793149805825,11.125559746950938,5.421098028701515,0,0.48292451787751445
11381.99351718276,0.09132296862792705,65.4834008974269,1.2367849868545269,3.585724812918875,1,2.682349703340201
18607.855462284177,0.03879727543978864,61.13849987821982,1.8779478676375418,14.041550622205452,2,7.099049905181101
10528.310004040912,0.08295658314283687,42.345064718071406,2.901184347206759,10.37273406846039,2,3.456213570524059
39326.62344888898,0.013369565439943621,34.91086760565568,22.3564073479917,13.768423590319243,0,0.6131178232100678
37645.547045024825,0.09353944896677988,33.836391867659735,10.81879798046895,14.612601944345506,1,1.3382976743853916
15656.927783888024,0.07514233175313027,57.60439172370507,0.15935026924207785,7.959375411483169,2,30.68967475816992
29929.433634213357,0.09413343927869017,44.531491944768604,16.790639275137963,4.2804675126723675,0,0.2534224692710693
35511.38810714316,0.06766172335525066,76.42190231896595,8.266648179362502,3.71220300675225,0,0.44369058279621626
26209.628811780913,0.0363403931999427,78.72317858940409,10.72636384401137,4.1208640636017675,0,0.3806323270653086
25302.59553163823,0.09381811725247224,15.350434020586661,3.614195848094355,10.92030630670804,2,2.9401536034538753
15085.756326966035,0.027556677630917847,12.261028639115308,12.037141010093976,1.5662401937220103,0,0.12904523333950152
9805.148257109422,0.033217252206173255,56.736083343239955,58.05835089862614,1.7190550224580081,0,0.0295581803111033
38351.159407343104,0.07008084180017403,27.11031732560515,1.1442230750501592,9.5140011933641,2,7.646539743671411
38464.84102929823,0.07653162995253864,1.6713646888588973,5.009396326172934,9.988800054323692,1,1.954986346069097
28975.101733201012,0.09294034838491538,79.97784024266596,4.175832685640408,10.313680940514441,1,2.412087118177245
18535.557582228874,0.02048024090562095,20.421069051942744,4.2862453256599355,6.206327064240277,1,1.4149521067443942
18896.939898749464,0.0797998035219224,83.63525865172282,7.139271819703871,12.283228441998144,1,1.6967491686892622
32271.426599893497,0.07385460533969634,64.56910057904282,25.565279801872023,8.470744228172645,0,0.3300468295519922
38347.414228316484,0.006379455625359787,68.63881409203358,36.603363370760746,2.476518820131872,0,0.0674738931992472
37991.568061411665,0.0387223141210207,18.13153462138444,3.388743765292891,12.159390298942833,2,3.4853205385583865
34185.581877945646,0.028276545706009862,21.077498305513164,11.744435236743564,14.342949007786416,0,1.210944103378776
29292.123438477214,0.030449042435403043,46.914097844165916,15.196112547684177,1.8405083820330215,0,0.12032523795149988
9486.968757324234,0.09829468795547008,15.488986738487595,11.066755189767912,6.478918741808119,0,0.5801970788922414
12237.81935035879,0.06427774134799279,27.488852341472906,8.539442729518022,7.825224627686467,1,0.9057557151169426
38398.67369271131,0.07176761577934997,28.931623015302403,3.197443595848073,3.050590641096437,0,0.9251380811903933
28028.231617915444,0.09766176373150093,14.366693992748768,10.047887725253105,13.147925268960279,1,1.2956317240524404
6826.495332390353,0.037720178245763875,18.466455005564466,7.692785836803378,4.978095028460617,0,0.638808140337993
10102.23977174414,0.08018401684528059,70.96966578074309,23.81245788895261,11.96211955913424,0,0.5002463408272495
30054.312803335983,0.04345309633044954,15.047626909254154,21.63372650093988,10.393922748396424,0,0.47823932761585713
6679.6862265407635,0.08695336718149799,2.561165265953024,2.158032713455024,9.372641514538328,2,4.150799702187315
12208.685825321201,0.018065754131130318,56.64194483660446,1.3902688126472762,3.6899998817517616,1,2.4760632782732253
25980.049522513807,0.09476861770642797,87.8384807453205,35.814620991113195,4.0898492877126795,0,0.11387699980809159
31062.27951809061,0.021877170841087968,29.809243316080924,11.502176716421562,1.6628776664519704,0,0.14332462839480423
29644.62471234232,0.03262205069809315,10.679013287662706,29.257910293992378,4.369974016951729,0,0.14885167142996458
14461.560485849874,0.07561922341067806,51.33485928307777,0.8986566375750418,5.836210532447198,1,5.844061224705623
31782.362357837523,0.03937551415654067,81.57187899860816,11.214545219072706,12.664034254073956,0,1.1192702851835745
14922.342606136403,0.06082113767664467,70.5655601845631,11.629242878256733,6.129497334007274,0,0.5225825228131242
18051.689284654007,0.04445735010694285,56.02642815714444,29.567099841249167,11.56470495871849,0,0.38981582360938805
33000.44488168986,0.07423699370897818,28.355084694683946,1.5406271684736779,7.152191938136826,1,4.359425514567525
29561.96791617612,0.022833125236861086,48.769215594859794,4.125349284279853,11.988156367914439,2,2.837198906257436
36647.43107254332,0.005845798723687701,8.212035717382983,7.826739342741703,14.667802406118557,1,1.8504206801690106
29845.25767666219,0.029992939747306626,61.10508818526029,30.130997384894066,4.357781812806122,0,0.1441494555182501
26674.95541840924,0.047430866486843026,65.25864170078857,41.92455561472281,13.072782567494267,0,0.3110748555521755
9825.454257897283,0.01680200521926786,86.85284606189269,73.8488876663392,9.705537208280845,0,0.13124656116631095
19553.911008609888,0.03547972896563887,23.43576228705645,47.983703470343336,12.442119662241167,0,0.2587595955439479
15914.684052701254,0.039998301829356854,1.6610777138720378,0.08939217468300006,10.122202631749273,2,53.445727885492445
15161.632339957467,0.005739184368827355,49.104761798443555,0.7332589063740457,6.935293101838102,2,8.32309507739589
41041.87469371182,0.05833072481842046,63.6111453957133,2.3956106810987934,4.193049152185065,1,1.6801695809135202
20454.969225669993,0.08843434279712875,71.13667282946892,6.435507394332377,1.9804931546363103,0,0.3030358677818655
38167.65270878752,0.015174291295305243,17.436503972232956,26.57212181210773,8.497257102450039,0,0.31858196968014496
28905.421222902834,0.0597808013401514,23.55775821333213,33.475777018173,14.864565323376118,0,0.44271694189923355
34715.80127572852,0.06647392049108462,46.13318327405667,3.102307618203944,11.332585270198887,1,3.538880901315444
24343.61680523432,0.04193346804192884,29.754072897300166,14.500509075990923,5.582837579586233,0,0.3823728029296356
26980.08790423575,0.070109758736427,77.44603379287005,37.39928212641384,12.580867201214293,0,0.3354962145355991
23984.37813056967,0.04107315434910121,42.63841383648482,9.346811256758528,11.765776002469693,1,1.2454759264987019
13431.12606683058,0.050463728797743496,71.96207796918027,1.639583841117822,4.942901106948395,1,2.841427351826966
32147.05009178344,0.000735304455442698,52.255778443411835,9.18218276403979,1.2003048571192856,0,0.12931277993893853
16467.418866650383,0.06917201141346889,69.57811274554008,7.069144235793047,2.6542769394752943,0,0.3702362307377513
7363.216808316612,0.06613426789447245,29.940568787729145,12.929097859641011,13.282286664368806,1,1.0194325660498778
29414.266504704457,0.0038400877326344564,74.827495973728,8.661392291575677,12.711882494268204,1,1.4508975367409396
12787.429118950236,0.03682501073951331,24.711508399591942,0.2624719512240815,5.132926012297074,1,14.160891608200272
39886.27974452846,0.09790318407916675,49.148892720296175,76.73427175051413,4.9927359679818855,0,0.06498058554122338
40364.46448359185,0.042073656256861686,19.26064018564868,11.76382090230196,12.100109819434596,0,1.0199167636698552
38977.68585282592,0.05019454051318417,42.7973869463574,9.626284901257284,14.128324578535908,1,1.4525920967737216
19640.633859068275,0.09099301581597186,28.635768855783283,46.38938819107677,11.9079215951664,0,0.25614278996796996
7048.709886774794,0.07172618758657565,24.00330875734928,2.541560352338024,9.478101478430661,1,3.5880692523423394
39455.30897186425,0.05820701311242236,87.02865162252337,3.1467036385586495,4.3973989046452635,2,1.3544195572459015
21700.53726526466,0.07978046813410726,14.406669493805756,24.755050919105138,8.36047079733365,0,0.3363690874963073
40816.24607605027,0.08643662664559733,70.85932537116557,4.533432075404649,4.269166020305705,1,0.921383102380511
40708.509186668474,0.04568880717372669,88.57484635348935,24.08371337652604,12.31215988135483,0,0.5091095684794895
36781.83566909128,0.04751083649318354,1.7911335366070047,4.752204237635986,6.417455113248322,1,1.32258552998893
16952.935668470294,0.03860509356518358,62.91246726378855,0.5062625352069126,12.671761037916367,2,20.901441705599698
20170.969365368346,0.09667061400184607,22.76206250006584,10.91653665047588,6.342529051758154,0,0.5757280398539932
36715.35183884842,0.06971662542903505,3.6439041895474,3.285152223978317,12.538091672798478,2,3.7038487025742652
17750.731183047857,0.00832230662080723,36.260062106096775,21.27273901917373,5.666449412313387,0,0.26512509263459166
12516.992507356284,0.08629596233130185,84.16960291537875,15.3748368988661,7.161857864647378,0,0.4628066784453253
26266.44481727143,0.04805599408362681,1.0588584930297917,38.577112568945324,9.616837870797205,0,0.2486441523692947
39733.49448270773,0.006875390642248747,52.90971227368035,22.917064105914985,1.9840265964188615,0,0.0861980740588458
31209.057781961543,0.05497172551633111,45.12568307357919,2.990965096898841,14.274898865416501,2,4.618265951866774
26737.171538172457,0.04171642789757021,78.60457479339428,24.153441133631883,9.030481005733245,0,0.372338133627183
9949.765528862283,0.0877749404862625,7.560154306856309,15.397320757656882,8.109480205671233,0,0.5232827230258185
28332.756547820525,0.02039946036093874,61.33734268979853,16.58236225314503,12.75151559567877,0,0.7643711005780851
41646.91167870135,0.08264646094921829,61.209872858994956,26.780359838916596,13.120678218555586,0,0.488113935125223
11472.982540896603,0.055768869118545276,60.21720151760549,12.793545522634084,8.311645663406225,0,0.6446361591398949
24900.702658912654,0.005461030321346905,84.81010454415333,9.410490318435237,13.981672561110923,1,1.4701316223421939
37646.74405344242,0.09718453013254846,74.07787761061924,15.185460750464934,1.9063287250707288,0,0.12471516274134847
32797.28593027426,0.051261524410319996,3.777545361915541,5.306418514283228,2.5851610915170458,0,0.47816518175337397
