semi_major_axis,eccentricity,inclination,relative_distance,relative_velocity,collision_risk
18246.879882269044,0.08374725196187746,59.02166519097479,7.260861030892811,4.3771237515315535,0
8756.321435153839,0.023981995220659025,44.7321282999486,1.9031389081660153,12.14610711232304,2
17539.87242090601,0.019495827149863056,2.8857165385087424,4.2143519821702995,2.1789883569896187,1
18044.00793194952,0.05049114512501393,55.10801599563571,1.5827960539654264,8.348463958572108,2
32401.019331001273,0.0768747131362513,64.45564892607875,24.714788047191547,3.924474479407669,0
29133.290233110067,0.006194651857898793,37.507415456164786,2.1795460241866493,1.9389187995792592,1
37996.05236145959,0.057680791963825584,68.15660148640737,13.57185794690027,8.041075119165484,0
23263.6298432492,0.011921044284057337,20.430116940457854,6.2951434475945325,7.99387018308893,1
10745.59573080971,0.003646105082561846,19.914893195956562,3.8423321847040097,10.896612623460092,2
31820.18994641632,0.00527439521622174,14.527528891881655,15.302636694059311,11.426509702726669,0
33507.86922589986,0.08341641082084414,33.479528381024565,9.159753180801795,11.189080841700555,0
26425.340513717118,0.011797248362806156,76.23108318501752,7.666021479523667,6.733822260834571,1
33869.33488838692,0.004515136441229195,74.51208559341579,13.478678029371235,9.843657021171875,0
24029.74367093587,0.04378998871429123,34.45417871671534,10.13749790130411,9.077233397015444,0
25057.01544306079,0.08439934719420249,53.02068623822129,5.424972201665474,6.901864585636874,0
21677.70615172851,0.026240837648930194,64.87346848274241,12.282740815762878,9.360977718603905,0
7402.378999415379,0.04217126175259164,21.70860971652207,16.607164691139296,14.261470273887676,0
10330.145658262309,0.003992253256375123,15.132697730527237,0.4058383572682274,3.700512411539283,1
7615.7360918790655,0.04490785141348759,87.48863938910799,9.406788912438191,13.680809340997369,1
29092.569599864204,0.05776130806371337,55.58015818886567,0.8912076745897741,1.7483771957647771,1
17659.637328209596,0.05709070537521448,88.32741496502975,3.094396330938871,5.317448980623249,1
24554.259536346948,0.033242669217436516,30.398038841900618,12.332061522213968,5.034033480561395,0
38718.6098243763,0.031553318066313556,63.27285299767183,30.169894337561814,9.76911151033268,0
15349.874134785061,0.010662361893659789,20.034327288711395,32.1588279037942,2.8371493248820645,0
21068.593767764854,0.03667983206462684,23.508015414652164,1.087657357425349,13.352866565756553,2
33322.06541827823,0.009949466887296466,46.07119091426616,8.147781148426837,12.599719718510578,1
14622.334874952598,0.07665959447120517,28.76563129572641,13.120269061165382,10.128921475593888,0
9232.786798922152,0.09662742977481859,15.085940745652602,2.3861652938379017,7.417793645090768,2
16786.176578438764,0.09700744566667069,23.65926317903934,21.750160177060167,14.061384589989098,0
12223.355697517156,0.08650710993753939,3.217355501927818,20.452458529386703,12.630451766087782,0
39504.266658161345,0.060079214933961914,63.3981259329738,35.048491499482054,7.990412073137429,0
35188.27347453681,0.070086569724388,44.290499137727544,0.12783334932993398,10.826226962360357,2
28985.833356120034,0.02852058026804141,8.481875976407306,3.663290998480504,8.937019330515584,2
37436.850951663975,0.06307704201726207,15.452459381564209,26.333153106199585,9.231191337435703,0
35030.35872991856,0.04556495494398775,9.228108430137961,16.656328513797234,5.633664972124597,0
13123.237090454273,0.048201733977693256,55.13335274482888,33.72001244887408,7.469184464748555,0
38185.844446394214,0.0757776560375158,8.47893272512444,0.8831929247494237,2.093700031056419,2
25646.6495880056,0.028191835559725167,67.88540997316944,13.630939589056052,6.002881683304295,0
35164.12550832422,0.03180396116945199,1.8459827388352057,12.626328856738002,10.741599215070128,0
38311.24114728401,0.09246417911286367,22.44382091963029,0.5448944854366808,14.345024427086608,2
17789.123361501166,0.0056224294850972245,80.16000083027164,10.808456361679703,14.482897578682284,0
10406.843320732525,0.04856342984133404,64.66781863100215,14.105689869793618,8.780120167748484,0
14591.698270238929,0.09128008004078618,6.567149963311895,3.1847822768788383,9.49271152533415,2
21662.326496232097,0.061036300781815704,73.90134940366617,4.78923376564214,3.600096597013545,1
35539.52419024851,0.054640707421213214,44.37316093861843,15.339248461908147,10.73431351330943,0
37055.93570560019,0.024974417922935522,76.21047244519463,9.47516461022049,1.9892230974414074,0
6746.8006338572695,0.03432754890644483,54.06657970053541,29.280366090976717,4.985599601192224,0
24631.529241503584,0.0852048415804693,61.36497288295728,6.28696061304549,10.35708686199619,1
21318.090611781656,0.05592181317684582,89.41514043561374,4.652180574092143,5.34434184160885,1
14384.827271710925,0.05147421937567799,20.910199133161637,62.86211203380721,1.6978562376023605,0
10755.22054034574,0.009957971354002892,56.155101728524954,36.309683716503585,12.646185730913492,0
18485.338584828794,0.0016028156455123123,41.42892510516585,0.4413200855848893,5.344620099883882,2
39973.29448889443,0.09636851886870491,3.5506757630422294,22.092733366357233,1.883473148021498,0
17973.704086736812,0.037698616728684166,1.302357735257853,1.753650560754633,2.0470343030401126,1
24917.067071889498,0.06032130620995044,10.73057200360728,0.4180496966936597,4.524623183042551,2
31457.173040778813,0.0079715073187285,58.41825664846933,4.7967892887800945,3.4922232611013673,0
19408.850884464937,0.06831142857230466,51.0446779122053,4.70722634966419,11.840201648922111,2
40998.26393659411,0.0932566708705961,49.80866050473547,25.665313773700085,5.503576653338482,0
40666.87897044495,0.05756652529974197,2.8671086275434075,18.60266782647711,12.265740990557655,0
15438.271501800427,0.012611532237541058,42.237269672400636,59.9387565099997,3.433843969524139,0
24152.321959179684,0.058172152747347675,83.21605360582757,18.646573637290327,7.900308513617173,0
17181.179998495325,0.07663472131046524,35.7832682379582,8.12586033934163,10.632519869743803,1
16611.8375504001,0.04064165365740187,56.24302228096107,18.006070710330174,10.127871954121968,0
7809.486631085914,0.08798377479414679,70.18368080608292,112.83323214169357,9.415811739023763,0
28139.533856286336,0.06486829533573645,70.55327512276989,18.575455889087536,13.947502427036378,0
24345.105324624583,0.08992489182892026,46.73520741557442,21.512199905092697,4.199352067894421,0
8327.495669374623,0.062350531124733724,77.21567508621027,41.7978845165066,7.912068862469475,0
16391.949480399708,0.013128797200482423,35.224028402737225,1.8096719334533795,13.375895701013722,2
38743.438951816206,0.030969171110518914,79.98238933063185,18.30073471790016,2.0905127183321985,0
15004.44711867752,0.020179494825245694,21.620444975599078,28.537612871512668,1.7824357555430534,0
11643.76795923842,0.09088264977168624,25.219476629151394,46.31067568716056,4.2662320258160795,0
23875.57298985349,0.07604000672874828,4.780856177910099,3.5542505376209945,9.86229707353226,1
41490.59112092633,0.0676398368910006,71.60236528880546,10.515543493665817,4.638314770297296,0
15092.962138658264,0.03009663196316217,37.5349712609435,17.11754530529869,3.6633583733231854,0
30360.811932908688,0.018404477205021353,20.620495252025915,4.264670983425156,7.4232324150160895,1
33537.49634416947,0.07564510879889119,20.861124985492168,13.762103839499005,9.590372962771761,0
14936.13281173019,0.04741579458790797,81.12599471063099,4.467577774637395,4.479807898234366,1
32351.680375721015,0.022578955215062913,75.05249404149332,6.084759841779041,5.209676614132389,1
19556.30121153349,0.061662197816527514,49.8177796821465,8.73801205992627,9.589830267361194,0
28946.85698607207,0.004033385213845198,55.449972037414895,11.299513096761407,14.240337907852338,0
28990.304732011762,0.03261702541282535,42.68930134952619,8.950270563342002,10.446384184133235,0
25520.001284653925,0.04685569945911347,35.249988859092795,10.194449855651568,11.96065801018384,1
9705.286836931495,0.014795833410940585,82.39291930964983,5.31991366530026,6.135341326576563,1
36153.23859341795,0.09846544775908396,11.305143316827186,2.5968317181997107,4.811561031382525,1
17887.69230649662,0.020909736458961426,37.66021107446051,0.7276152039742309,7.359748404836715,1
13121.407119194824,0.013035313004326555,31.010571718908782,3.27194318386123,12.299859601963432,2
7947.517525194119,0.02035348738868964,44.83356482260335,13.082085399186765,7.3881949850677815,0
27476.699483182583,0.07690611331597243,41.186868709065756,23.134783278678565,12.854155723058055,0
30553.534845401027,0.042550565927184286,46.700057848597325,2.781352195766758,14.84280772973178,2
7088.867926938893,0.0565415939752538,12.592707950429467,1.723679080452372,2.0083733202247087,0
24679.303569624473,0.0021009156986360744,46.182735136194935,20.75189736621716,1.6357421851718517,0
14540.600019526797,0.003443130857331456,21.81769324984898,5.461069096403277,3.0942558407870653,1
29403.63405953547,0.04458255498270162,16.589821408937212,45.3926987817437,6.381175460280847,0
12690.008229677196,0.08166552432016236,5.83507969075721,18.793138080075526,2.8345909280360537,0
31028.28970263754,0.08852388787075653,68.63873028805268,5.934712942446436,13.189302686662584,2
20229.104793669077,0.008670656759564022,38.4697728770904,5.12769748567333,1.3240475143788932,0
39753.91460015407,0.05383631021010228,56.39793149805825,11.125559746950938,5.421098028701515,0
11381.99351718276,0.09132296862792705,65.4834008974269,1.2367849868545269,3.585724812918875,1
18607.855462284177,0.03879727543978864,61.13849987821982,1.8779478676375418,14.041550622205452,2
10528.310004040912,0.08295658314283687,42.345064718071406,2.901184347206759,10.37273406846039,2
39326.62344888898,0.013369565439943621,34.91086760565568,22.3564073479917,13.768423590319243,0
37645.547045024825,0.09353944896677988,33.836391867659735,10.81879798046895,14.612601944345506,1
15656.927783888024,0.07514233175313027,57.60439172370507,0.15935026924207785,7.959375411483169,2
29929.433634213357,0.09413343927869017,44.531491944768604,16.790639275137963,4.2804675126723675,0
35511.38810714316,0.06766172335525066,76.42190231896595,8.266648179362502,3.71220300675225,0
26209.628811780913,0.0363403931999427,78.72317858940409,10.72636384401137,4.1208640636017675,0
25302.59553163823,0.09381811725247224,15.350434020586661,3.614195848094355,10.92030630670804,2
15085.756326966035,0.027556677630917847,12.261028639115308,12.037141010093976,1.5662401937220103,0
9805.148257109422,0.033217252206173255,56.736083343239955,58.05835089862614,1.7190550224580081,0
38351.159407343104,0.07008084180017403,27.11031732560515,1.1442230750501592,9.5140011933641,2
38464.84102929823,0.07653162995253864,1.6713646888588973,5.009396326172934,9.988800054323692,1
28975.101733201012,0.09294034838491538,79.97784024266596,4.175832685640408,10.313680940514441,1
18535.557582228874,0.02048024090562095,20.421069051942744,4.2862453256599355,6.206327064240277,1
18896.939898749464,0.0797998035219224,83.63525865172282,7.139271819703871,12.283228441998144,1
32271.426599893497,0.07385460533969634,64.56910057904282,25.565279801872023,8.470744228172645,0
38347.414228316484,0.006379455625359787,68.63881409203358,36.603363370760746,2.476518820131872,0
37991.568061411665,0.0387223141210207,18.13153462138444,3.388743765292891,12.159390298942833,2
34185.581877945646,0.028276545706009862,21.077498305513164,11.744435236743564,14.342949007786416,0
29292.123438477214,0.030449042435403043,46.914097844165916,15.196112547684177,1.8405083820330215,0
9486.968757324234,0.09829468795547008,15.488986738487595,11.066755189767912,6.478918741808119,0
12237.81935035879,0.06427774134799279,27.488852341472906,8.539442729518022,7.825224627686467,1
38398.67369271131,0.07176761577934997,28.931623015302403,3.197443595848073,3.050590641096437,0
28028.231617915444,0.09766176373150093,14.366693992748768,10.047887725253105,13.147925268960279,1
6826.495332390353,0.037720178245763875,18.466455005564466,7.692785836803378,4.978095028460617,0
10102.23977174414,0.08018401684528059,70.96966578074309,23.81245788895261,11.96211955913424,0
30054.312803335983,0.04345309633044954,15.047626909254154,21.63372650093988,10.393922748396424,0
6679.6862265407635,0.08695336718149799,2.561165265953024,2.158032713455024,9.372641514538328,2
12208.685825321201,0.018065754131130318,56.64194483660446,1.3902688126472762,3.6899998817517616,1
25980.049522513807,0.09476861770642797,87.8384807453205,35.814620991113195,4.0898492877126795,0
31062.27951809061,0.021877170841087968,29.809243316080924,11.502176716421562,1.6628776664519704,0
29644.62471234232,0.03262205069809315,10.679013287662706,29.257910293992378,4.369974016951729,0
14461.560485849874,0.07561922341067806,51.33485928307777,0.8986566375750418,5.836210532447198,1
31782.362357837523,0.03937551415654067,81.57187899860816,11.214545219072706,12.664034254073956,0
14922.342606136403,0.06082113767664467,70.5655601845631,11.629242878256733,6.129497334007274,0
18051.689284654007,0.04445735010694285,56.02642815714444,29.567099841249167,11.56470495871849,0
33000.44488168986,0.07423699370897818,28.355084694683946,1.5406271684736779,7.152191938136826,1
29561.96791617612,0.022833125236861086,48.769215594859794,4.125349284279853,11.988156367914439,2
36647.43107254332,0.005845798723687701,8.212035717382983,7.826739342741703,14.667802406118557,1
29845.25767666219,0.029992939747306626,61.10508818526029,30.130997384894066,4.357781812806122,0
26674.95541840924,0.047430866486843026,65.25864170078857,41.92455561472281,13.072782567494267,0
9825.454257897283,0.01680200521926786,86.85284606189269,73.8488876663392,9.705537208280845,0
19553.911008609888,0.03547972896563887,23.43576228705645,47.983703470343336,12.442119662241167,0
15914.684052701254,0.039998301829356854,1.6610777138720378,0.08939217468300006,10.122202631749273,2
15161.632339957467,0.005739184368827355,49.104761798443555,0.7332589063740457,6.935293101838102,2
41041.87469371182,0.05833072481842046,63.6111453957133,2.3956106810987934,4.193049152185065,1
20454.969225669993,0.08843434279712875,71.13667282946892,6.435507394332377,1.9804931546363103,0
38167.65270878752,0.015174291295305243,17.436503972232956,26.57212181210773,8.497257102450039,0
28905.421222902834,0.0597808013401514,23.55775821333213,33.475777018173,14.864565323376118,0
34715.80127572852,0.06647392049108462,46.13318327405667,3.102307618203944,11.332585270198887,1
24343.61680523432,0.04193346804192884,29.754072897300166,14.500509075990923,5.582837579586233,0
26980.08790423575,0.070109758736427,77.44603379287005,37.39928212641384,12.580867201214293,0
23984.37813056967,0.04107315434910121,42.63841383648482,9.346811256758528,11.765776002469693,1
13431.12606683058,0.050463728797743496,71.96207796918027,1.639583841117822,4.942901106948395,1
32147.05009178344,0.000735304455442698,52.255778443411835,9.18218276403979,1.2003048571192856,0
16467.418866650383,0.06917201141346889,69.57811274554008,7.069144235793047,2.6542769394752943,0
7363.216808316612,0.06613426789447245,29.940568787729145,12.929097859641011,13.282286664368806,1
29414.266504704457,0.0038400877326344564,74.827495973728,8.661392291575677,12.711882494268204,1
12787.429118950236,0.03682501073951331,24.711508399591942,0.2624719512240815,5.132926012297074,1
39886.27974452846,0.09790318407916675,49.148892720296175,76.73427175051413,4.9927359679818855,0
40364.46448359185,0.042073656256861686,19.26064018564868,11.76382090230196,12.100109819434596,0
38977.68585282592,0.05019454051318417,42.7973869463574,9.626284901257284,14.128324578535908,1
19640.633859068275,0.09099301581597186,28.635768855783283,46.38938819107677,11.9079215951664,0
7048.709886774794,0.07172618758657565,24.00330875734928,2.541560352338024,9.478101478430661,1
39455.30897186425,0.05820701311242236,87.02865162252337,3.1467036385586495,4.3973989046452635,2
21700.53726526466,0.07978046813410726,14.406669493805756,24.755050919105138,8.36047079733365,0
40816.24607605027,0.08643662664559733,70.85932537116557,4.533432075404649,4.269166020305705,1
40708.509186668474,0.04568880717372669,88.57484635348935,24.08371337652604,12.31215988135483,0
36781.83566909128,0.04751083649318354,1.7911335366070047,4.752204237635986,6.417455113248322,1
16952.935668470294,0.03860509356518358,62.91246726378855,0.5062625352069126,12.671761037916367,2
20170.969365368346,0.09667061400184607,22.76206250006584,10.91653665047588,6.342529051758154,0
36715.35183884842,0.06971662542903505,3.6439041895474,3.285152223978317,12.538091672798478,2
17750.731183047857,0.00832230662080723,36.260062106096775,21.27273901917373,5.666449412313387,0
12516.992507356284,0.08629596233130185,84.16960291537875,15.3748368988661,7.161857864647378,0
26266.44481727143,0.04805599408362681,1.0588584930297917,38.577112568945324,9.616837870797205,0
39733.49448270773,0.006875390642248747,52.90971227368035,22.917064105914985,1.9840265964188615,0
31209.057781961543,0.05497172551633111,45.12568307357919,2.990965096898841,14.274898865416501,2
26737.171538172457,0.04171642789757021,78.60457479339428,24.153441133631883,9.030481005733245,0
9949.765528862283,0.0877749404862625,7.560154306856309,15.397320757656882,8.109480205671233,0
28332.756547820525,0.02039946036093874,61.33734268979853,16.58236225314503,12.75151559567877,0
41646.91167870135,0.08264646094921829,61.209872858994956,26.780359838916596,13.120678218555586,0
11472.982540896603,0.055768869118545276,60.21720151760549,12.793545522634084,8.311645663406225,0
24900.702658912654,0.005461030321346905,84.81010454415333,9.410490318435237,13.981672561110923,1
37646.74405344242,0.09718453013254846,74.07787761061924,15.185460750464934,1.9063287250707288,0
32797.28593027426,0.051261524410319996,3.777545361915541,5.306418514283228,2.5851610915170458,0
31244.058805332013,0.02908768542315825,42.39745656340619,3.024347970828104,9.355035220202161,2
31438.184981542377,0.04694068419892581,35.81577505812001,14.379670914296693,5.956922065110172,0
19261.93586830131,0.0857857783517489,27.913249898172186,3.995627658687561,7.499152326648784,1
16922.510471389513,0.03049031243850635,40.62030526386876,1.2493401111982672,5.593109050560331,1
35232.32101948724,0.019267639648670034,34.577476643337974,0.008315073034328962,6.666154360229099,1
35259.025511110915,0.012907124693088147,38.91005098907988,14.059628562167566,12.517048860048192,0
37281.06730959368,0.029785939839021128,88.13356790477782,6.744753386706935,9.308666797960266,1
38920.03961575473,0.07800480870400435,7.976967727462268,20.933718504464817,14.962823689968975,0
24652.65515956329,0.04716263651952617,83.00077828548568,7.054288595747133,12.016308769493481,1
24303.828461395588,0.022748160369354,43.221304212392404,9.983080832762358,4.831327557425573,0
34839.478853320514,0.01661849996097492,56.1368020949587,7.84056275045697,4.700831648173747,1
29573.719542610663,0.03327294765103791,74.71646699559244,15.771986021981778,5.7025757816380995,0
31419.824142648467,0.09399243728857089,32.441672623433,6.604089994709464,12.805632729068398,2
34750.63976498159,0.03430267125900244,38.73797172791702,49.767043668203094,1.3820271091079184,0
38095.1896345236,0.09881240759546354,36.856663225084255,41.26757253908946,4.222537904197608,0
18498.828068229523,0.04852304557653562,33.725792028218386,28.26087517650914,13.668857884819737,0
19833.194818718013,0.01791639182901509,83.29763894822054,37.9423363212288,9.958550105165529,0
9836.35886435085,0.08911400917935094,74.60369020737109,8.94411030068223,4.17585933701479,0
27028.945005364178,0.04603553731348269,9.80999908766785,11.531981047671957,4.068029555256125,0
7775.950719784344,0.07096713435045245,9.731101722938643,20.32731966540209,13.076653424632028,0
23028.729643702336,0.09837115832091518,38.50825633676921,17.86811563598693,13.512605115878651,0
25763.88453211897,0.0050175350319974004,8.879163905952815,33.20194607049316,4.585835273469614,0
16672.214450554096,0.009669455978756715,55.71837857440077,18.8992096437008,6.887145013071452,0
27474.580750199882,0.07204567414627562,12.932244653556053,92.37843783828065,12.68434034079644,0
7582.758872836255,0.0281825003295472,47.013593757012096,6.4273017709647835,11.794104140538396,1
7825.860700597112,0.018430139695009905,0.6497952303345977,26.846219206984895,12.394825491925182,0
35702.31990341787,0.00393618798197295,28.493671357138204,17.94179694266267,8.257574671031563,0
19286.767770099832,0.0021846711986201806,60.94716513053899,17.634981248111274,13.761686676272424,0
11010.64819914191,0.0774485603119791,43.56350462050636,5.914219098784096,5.563321615362094,0
25039.635731945556,0.013443342736955001,88.04425373990892,23.09880315003667,3.1934098808652527,0
33834.77113500069,0.04677206159711509,78.66934164595897,34.595286058241214,10.922252655908107,0
14161.646476137932,0.0605896815179483,32.31637011388361,3.6990321291928945,8.55096182409655,1
28612.61189157451,0.04283518005688463,4.093788732504714,14.732325456663743,12.964200763332734,0
9529.835007278763,0.002710665233623311,76.10636701035169,7.467032700010808,2.136229487746009,0
8334.701101485573,0.07835015025879088,82.01108792832042,68.41460017473295,12.811693648132936,0
25363.089420669254,0.0010513224541653487,73.85646540771332,9.775265966777576,5.106125144923511,0
25692.54681715878,0.0761889894377484,11.515494682778836,3.8877832182064362,10.167979340354561,2
29128.76150318633,0.08933044937881228,89.81236209710589,7.215547022368095,1.561803047095581,0
32276.242347154486,0.043283992105717234,23.272579939749644,15.912742972772445,9.53413814825041,0
41142.74882091998,0.053554247309779826,65.1784421527533,1.187099013872273,11.041803648622704,2
24828.662364692434,0.04769833926176538,81.72313887021494,13.880044810327275,6.162503003078684,0
17964.95478941423,0.038920861862343885,21.21184028976385,40.153672058978074,4.0157498736699635,0
34729.10991428898,0.08874245353703603,81.74326992093594,28.493122481568214,8.52682947244963,0
16114.544919803635,0.08939335106699905,27.853342127538028,1.0510836461301891,12.664671262099052,2
22083.485435050083,0.03358163646415346,87.87719001456506,75.28729920320869,5.529663016153112,0
9285.201537650442,0.0615069754014698,25.313401834242715,17.99607292947288,4.534570165297914,0
7399.951391248742,0.09269075621458642,85.80922422820517,2.6560852081406803,4.905094320927628,1
40674.01872106634,0.09620584989413516,4.8190185803407415,0.1874071923580728,14.287850140833301,2
36177.29427818331,0.05089590404220476,63.83448105028317,2.81814177598263,6.029876820703835,0
31207.08431632628,0.04528248052843268,47.890002045330334,27.318681959369922,1.0504593584360205,0
21017.82952670658,0.02786943159285258,43.00893694104576,0.32815332800128655,11.943536911434675,2
12651.948362515024,0.095887187319041,20.114488283025597,3.9819082156870245,10.789847134695462,2
12053.515014823555,0.014281430447286737,63.503621079884276,21.239283315707585,2.7999557044415644,0
15383.622884843135,0.057982957604772505,17.17285423016764,13.232345035940165,14.788659487888776,0
